model,species_key,common_name,scientific_name,rows,trials,detections,positive_locality_seasons,observed_detection_rate,mean_predicted_detection_rate,calibration_error,weighted_bce,positive_triplet_auroc,positive_triplet_auprc
effort,avibase-C8F9F2D0,Brown Thrasher,Toxostoma rufum,36,596,73,22,0.12248322147651007,0.153558609457124,0.03107538798061392,0.3506006421546602,0.7045454545454546,0.75628849952919
effort,avibase-C9ABA616,American Goldfinch,Spinus tristis,36,596,320,28,0.5369127516778524,0.45700981532967333,0.07990293634817902,0.6910800160634885,0.6785714285714286,0.8479226861515251
effort,avibase-CB5469E1,Carolina Wren,Thryothorus ludovicianus,36,596,455,33,0.7634228187919463,0.7582174111532685,0.005205407638677828,0.5481170536049363,0.3333333333333333,0.8517896978574251
effort,avibase-CEA5B6AA,Ovenbird,Seiurus aurocapilla,36,596,77,8,0.12919463087248323,0.10107063919605824,0.028123991676424986,0.3880405374089337,0.6473214285714286,0.5791832801701222
effort,avibase-D77E4B41,American Robin,Turdus migratorius,36,596,252,28,0.4228187919463087,0.2947092330545787,0.12810955889173004,0.6904011378022873,0.6071428571428571,0.8525420948686319
effort,avibase-D97F93CC,White-eyed Vireo,Vireo griseus,36,596,54,14,0.09060402684563758,0.10399159054028108,0.0133875636946435,0.2933601369725368,0.6655844155844156,0.5417899264090624
effort,avibase-DEC3D8D0,Ruby-throated Hummingbird,Archilochus colubris,36,596,67,15,0.11241610738255034,0.10465124518229257,0.007764862200257766,0.34521022086139147,0.5841269841269842,0.5505323043459716
effort,avibase-E23F6DE0,Field Sparrow,Spizella pusilla,36,596,51,9,0.08557046979865772,0.0815677518812602,0.004002717917397522,0.2792657857119386,0.4279835390946502,0.24370042196129157
effort,avibase-E826E9F3,Great Black-backed Gull,Larus marinus,36,596,2,1,0.003355704697986577,0.00617007929097311,0.0028143745929865333,0.022264351550749347,0.9428571428571428,0.3333333333333333
effort,avibase-EA4D6C0B,Red-shouldered Hawk,Buteo lineatus,36,596,173,26,0.2902684563758389,0.30955657787971047,0.019288121503871547,0.6005193747778318,0.5923076923076923,0.7362729297449637
effort,avibase-EB98812F,Cooper's Hawk,Astur cooperii,36,596,22,10,0.03691275167785235,0.03975311847991191,0.0028403668020595615,0.15545846245601175,0.47307692307692306,0.28479186925606365
effort,avibase-EF47E15D,Boat-tailed Grackle,Quiscalus major,36,596,1,1,0.0016778523489932886,0.004442784346908881,0.002764931997915592,0.013119210017886417,1.0,1.0
effort,avibase-F59AB6B3,Brown Pelican,Pelecanus occidentalis,36,596,1,1,0.0016778523489932886,0.005856124001348878,0.00417827165235559,0.01391244240725124,0.9714285714285714,0.5
effort,avibase-F941AAD3,Carolina Chickadee,Poecile carolinensis,36,596,468,33,0.785234899328859,0.7592507868805187,0.025984112448340313,0.5249622945583182,0.6565656565656566,0.9444082391332792
effort,avibase-FB738385,Bufflehead,Bucephala albeola,36,596,15,3,0.025167785234899327,0.012747199230846143,0.012420586004053184,0.11939810531020237,0.7272727272727273,0.23989898989898986
effort,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,36,596,22,9,0.03691275167785235,0.040649319095724584,0.003736567417872233,0.1567188271221935,0.7489711934156379,0.5915878360322805
effort,avibase-FF9D71AF,Northern Flicker,Colaptes auratus,36,596,93,19,0.15604026845637584,0.13345920814563764,0.0225810603107382,0.4345693278972967,0.5820433436532507,0.58783244290839
combined,avibase-00124D98,Mourning Dove,Zenaida macroura,36,596,315,29,0.5285234899328859,0.46658403166388507,0.061939458269000824,0.7112222873363763,0.4876847290640394,0.7533304764876829
combined,avibase-00635FF9,Pileated Woodpecker,Dryocopus pileatus,36,596,141,27,0.23657718120805368,0.2341114679388952,0.0024657132691584815,0.5300979832615822,0.7119341563786008,0.8803691435140166
combined,avibase-043F337A,Indigo Bunting,Passerina cyanea,36,596,48,12,0.08053691275167785,0.11390577600456324,0.03336886325288539,0.27538842547935766,0.7881944444444444,0.6546455450867215
combined,avibase-05FF3C9B,Dark-eyed Junco,Junco hyemalis,36,596,75,12,0.12583892617449666,0.06612363365797588,0.059715292516520774,0.3734761726727468,0.7152777777777778,0.6798619417862839
combined,avibase-0716A71C,Red-breasted Nuthatch,Sitta canadensis,36,596,4,4,0.006711409395973154,0.04708859574474744,0.04037718634877429,0.06817158686365897,0.7734375,0.2682109557109557
combined,avibase-078557F2,Red-bellied Woodpecker,Melanerpes carolinus,36,596,347,31,0.5822147651006712,0.6107707928691134,0.028556027768442238,0.6498825548378075,0.47096774193548385,0.8750659090289271
combined,avibase-082D833C,Eastern Kingbird,Tyrannus tyrannus,36,596,8,5,0.013422818791946308,0.01846853354883274,0.00504571475688643,0.06908476655049949,0.6774193548387096,0.3168035190615836
combined,avibase-0CF12F81,Yellow-billed Cuckoo,Coccyzus americanus,36,596,16,4,0.026845637583892617,0.06309127844495062,0.036245640861058,0.13240811183304008,0.828125,0.6916666666666667
combined,avibase-1327AC55,Osprey,Pandion haliaetus,36,596,6,4,0.010067114093959731,0.010827819818330791,0.0007607057243710601,0.05512508161128773,0.5859375,0.17502587991718424
combined,avibase-136451CF,Yellow-throated Warbler,Setophaga dominica,36,596,53,10,0.08892617449664429,0.07153955725765468,0.017386617238989613,0.29530706684350977,0.6576923076923077,0.5254723707664885
combined,avibase-154BCCAE,Golden-crowned Kinglet,Regulus satrapa,36,596,101,17,0.16946308724832215,0.16774370408798225,0.001719383160339899,0.4363181703493803,0.8173374613003096,0.8034260937221909
combined,avibase-15EB3000,Hooded Warbler,Setophaga citrina,36,596,18,9,0.030201342281879196,0.041157170508256895,0.010955828226377699,0.1281378293128505,0.831275720164609,0.6802749719416386
combined,avibase-19CCBBD2,White-breasted Nuthatch,Sitta carolinensis,36,596,280,25,0.4697986577181208,0.37147568866310504,0.09832296905501575,0.6582045699177912,0.7345454545454545,0.8591760096379895
combined,avibase-1B2A6386,Downy Woodpecker,Dryobates pubescens,36,596,303,30,0.5083892617449665,0.4855003914477041,0.02288887029726233,0.6819693037644141,0.6166666666666667,0.8855499796499647
combined,avibase-1DA430B8,Blue Jay,Cyanocitta cristata,36,596,291,30,0.48825503355704697,0.4763042988793162,0.011950734677730779,0.6788015590862035,0.8722222222222222,0.9727513592452492
combined,avibase-1E1AB415,Brown-headed Cowbird,Molothrus ater,36,596,69,16,0.11577181208053691,0.1395082613515774,0.02373644927104049,0.35001765115633987,0.771875,0.64659653797492
combined,avibase-23863F65,Ring-billed Gull,Larus delawarensis,36,596,19,7,0.031879194630872486,0.03079275335278987,0.0010864412780826165,0.1326380352190604,0.7881773399014779,0.6916666666666665
combined,avibase-240E3390,House Sparrow,Passer domesticus,36,596,6,5,0.010067114093959731,0.03594376743714881,0.02587665334318908,0.06942796406996471,0.5612903225806452,0.2492063492063492
combined,avibase-2778A3F4,Acadian Flycatcher,Empidonax virescens,36,596,49,7,0.08221476510067115,0.09991054818184184,0.017695783081170688,0.2674177571612377,0.6009852216748769,0.5551360017691287
combined,avibase-27B2749A,Wood Duck,Aix sponsa,36,596,19,12,0.031879194630872486,0.060035588544787175,0.02815639391391469,0.144081705429139,0.6145833333333334,0.45482099599746656
combined,avibase-2C1981BB,Northern Rough-winged Swallow,Stelgidopteryx serripennis,36,596,17,7,0.028523489932885907,0.04647465652142395,0.017951166588538042,0.12702411382706208,0.7832512315270936,0.39580934938077794
combined,avibase-3558066B,Belted Kingfisher,Megaceryle alcyon,36,596,43,16,0.07214765100671142,0.08637473177814843,0.014227080771437015,0.2550517232269912,0.51875,0.5053527060744553
combined,avibase-36B3872D,Turkey Vulture,Cathartes aura,36,596,156,29,0.26174496644295303,0.3080808029528832,0.04633583650993017,0.5748961202991407,0.5073891625615764,0.8385374471954004
combined,avibase-37E9CCDA,Chipping Sparrow,Spizella passerina,36,596,125,14,0.20973154362416108,0.18611285705494401,0.023618686569217062,0.483520028726597,0.672077922077922,0.5777728772441237
combined,avibase-39BD9FF2,White-throated Sparrow,Zonotrichia albicollis,36,596,181,20,0.3036912751677852,0.30825058018301155,0.004559305015226334,0.5805309164648556,0.846875,0.8730632471043904
combined,avibase-3AC46C54,Double-crested Cormorant,Nannopterum auritum,36,596,16,7,0.026845637583892617,0.06836174445964346,0.041516106875750844,0.14194393447172443,0.3645320197044335,0.17450599459273894
combined,avibase-41062654,Northern Parula,Setophaga americana,36,596,81,15,0.13590604026845637,0.13217753246926622,0.0037285077991901505,0.38203708007099263,0.7587301587301587,0.7779208007828696
combined,avibase-42101632,Scarlet Tanager,Piranga olivacea,36,596,50,7,0.08389261744966443,0.08296863340316403,0.0009239840465004034,0.2726050653145985,0.8571428571428571,0.7206959706959707
combined,avibase-43E56D2C,Fish Crow,Corvus ossifragus,36,596,85,21,0.14261744966442952,0.10502917957085892,0.0375882700935706,0.4064113462576336,0.5142857142857142,0.6417312383772887
combined,avibase-448D91B7,Red-headed Woodpecker,Melanerpes erythrocephalus,36,596,1,1,0.0016778523489932886,0.007557836033078848,0.005879983684085559,0.01569678391153333,0.45714285714285713,0.05
combined,avibase-49D9148A,Great Egret,Ardea alba,36,596,8,3,0.013422818791946308,0.014363397367536121,0.0009405785755898129,0.07135528377136025,0.2828282828282828,0.07466063348416291
combined,avibase-4D207AF6,Black-and-white Warbler,Mniotilta varia,36,596,23,8,0.03859060402684564,0.04860957458165268,0.010018970554807043,0.1635890096286375,0.5625,0.26691209104515556
combined,avibase-4E192262,Swamp Sparrow,Melospiza georgiana,36,596,46,8,0.07718120805369127,0.07110019692613574,0.006081011127555533,0.25378338268019346,0.6473214285714286,0.4602479386266928
combined,avibase-4E74AE22,Northern Cardinal,Cardinalis cardinalis,36,596,403,33,0.6761744966442953,0.6515471112208079,0.024627385423487413,0.6160541074315674,0.6161616161616161,0.9308564935026888
combined,avibase-4FF7DE80,Black Vulture,Coragyps atratus,36,596,103,17,0.17281879194630873,0.20506890218129895,0.03225011023499022,0.44531669719239036,0.628482972136223,0.645714582727936
combined,avibase-536A5157,Red-tailed Hawk,Buteo jamaicensis,36,596,60,17,0.10067114093959731,0.08884153710115676,0.011829603838440547,0.32084506410945124,0.5603715170278638,0.5802593889918602
combined,avibase-58C502EA,Barn Swallow,Hirundo rustica,36,596,26,10,0.0436241610738255,0.06292232649788361,0.019298165424058107,0.16916491137543274,0.7923076923076923,0.5476569083090822
combined,avibase-6090278A,Eastern Towhee,Pipilo erythrophthalmus,36,596,181,27,0.3036912751677852,0.34434209633993623,0.04065082117215102,0.5518679855678869,0.8847736625514403,0.960953422135435
combined,avibase-60E6081E,Hooded Merganser,Lophodytes cucullatus,36,596,17,3,0.028523489932885907,0.01642501555326951,0.012098474379616395,0.12139131758329455,0.9494949494949495,0.5333333333333333
combined,avibase-60F32AF8,American Herring Gull,Larus smithsonianus,36,596,0,0,0.0,0.0012804649197168322,0.0012804649197168322,0.0012812985386760525,,
combined,avibase-6283E61E,Pine Warbler,Setophaga pinus,36,596,141,16,0.23657718120805368,0.2935977667170083,0.05702058550895464,0.527312742193242,0.7125,0.7320156360452412
combined,avibase-62CA2AF8,Eastern Phoebe,Sayornis phoebe,36,596,264,28,0.4429530201342282,0.3439394001342706,0.09901361999995761,0.6936994878022288,0.8169642857142857,0.9426692106007744
combined,avibase-69544B59,American Crow,Corvus brachyrhynchos,36,596,411,32,0.6895973154362416,0.6658558891523605,0.023741426283881095,0.612072445890665,0.78125,0.9546328386346722
combined,avibase-6CDC3C9C,Laughing Gull,Leucophaeus atricilla,36,596,2,1,0.003355704697986577,0.007989488592865133,0.004633783894878556,0.022488762733064622,1.0,1.0
combined,avibase-719935EF,Royal Tern,Thalasseus maximus,36,596,1,1,0.0016778523489932886,0.0039021501516073244,0.002224297802614036,0.012259543117279599,1.0,1.0
combined,avibase-7EFF698D,Northern Mockingbird,Mimus polyglottos,36,596,92,22,0.15436241610738255,0.20709207218965428,0.05272965608227173,0.4119102985043284,0.724025974025974,0.8009275933303929
combined,avibase-847717E2,Red-eyed Vireo,Vireo olivaceus,36,596,108,14,0.18120805369127516,0.1631179860724299,0.018090067618845268,0.4584044804756827,0.8474025974025974,0.759383914856265
combined,avibase-85625D75,Mallard,Anas platyrhynchos,36,596,63,16,0.10570469798657718,0.0947371781334881,0.01096751985308908,0.32127255102583535,0.653125,0.6386376342523523
combined,avibase-86D45B8F,Green Heron,Butorides virescens,36,596,5,3,0.008389261744966443,0.011299549946530204,0.002910288201563761,0.045304136178647696,0.8383838383838383,0.26190476190476186
combined,avibase-891798D9,Summer Tanager,Piranga rubra,36,596,50,6,0.08389261744966443,0.12537545219513793,0.0414828347454735,0.2869982626040663,0.6166666666666667,0.5221949891067538
combined,avibase-89431E9F,House Finch,Haemorhous mexicanus,36,596,109,26,0.18288590604026847,0.20283853927714712,0.019952633236878653,0.45711290334708843,0.6269230769230769,0.7788210986184629
combined,avibase-8BBB3255,Common Grackle,Quiscalus quiscula,36,596,53,13,0.08892617449664429,0.09166047781480839,0.0027343033181640997,0.28501266037793876,0.6454849498327759,0.5048275999362956
combined,avibase-8CD66855,Eastern Meadowlark,Sturnella magna,36,596,44,8,0.0738255033557047,0.06650522385642632,0.0073202794992783815,0.24981403595220011,0.4732142857142857,0.3564767222025287
combined,avibase-8D6D5F2B,Great Crested Flycatcher,Myiarchus crinitus,36,596,22,9,0.03691275167785235,0.05336657707773199,0.01645382539987964,0.1578440861014011,0.5720164609053497,0.4017553845331623
combined,avibase-8E1D9327,Wood Thrush,Hylocichla mustelina,36,596,57,12,0.09563758389261745,0.08572325472963736,0.009914329162980087,0.3058233578592408,0.7951388888888888,0.6618485552115582
combined,avibase-93694BB5,Great Blue Heron,Ardea herodias,36,596,59,20,0.09899328859060402,0.06895920821784327,0.030034080372760757,0.3342151751351483,0.41875,0.6024771326457983
combined,avibase-9437D635,Cedar Waxwing,Bombycilla cedrorum,36,596,42,17,0.07046979865771812,0.08909607608021305,0.01862627742249494,0.24176869861907824,0.7616099071207431,0.6967986178223621
combined,avibase-94A44032,European Starling,Sturnus vulgaris,36,596,54,11,0.09060402684563758,0.12258106175085041,0.03197703490521284,0.2890696774542624,0.7672727272727272,0.5446285332314744
combined,avibase-95B77F08,Gray Catbird,Dumetella carolinensis,36,596,52,12,0.087248322147651,0.11146751769987129,0.024219195552220282,0.267824559547586,0.8923611111111112,0.7411648536648537
combined,avibase-95DB0943,Blue-headed Vireo,Vireo solitarius,36,596,25,11,0.04194630872483222,0.033511718431950215,0.008434590292882002,0.16409863318163045,0.68,0.4854136232936973
combined,avibase-9891BF73,Eastern Wood-Pewee,Contopus virens,36,596,55,7,0.09228187919463088,0.11241198296114903,0.02013010376651815,0.29208741660332443,0.6896551724137931,0.5764828738512949
combined,avibase-9A8E55D0,Pied-billed Grebe,Podilymbus podiceps,36,596,10,3,0.016778523489932886,0.009601469906422015,0.007177053583510871,0.0823154941282029,0.8585858585858586,0.35281385281385286
combined,avibase-9BE68BD3,Yellow-bellied Sapsucker,Sphyrapicus varius,36,596,120,14,0.20134228187919462,0.1569029339182897,0.04443934796090493,0.47745357702004004,0.775974025974026,0.7561828606734069
combined,avibase-9D06AF89,Hairy Woodpecker,Leuconotopicus villosus,36,596,85,12,0.14261744966442952,0.08934968036143172,0.0532677693029978,0.40228195833393543,0.7777777777777778,0.7437947401182696
combined,avibase-A15C5071,Blue-gray Gnatcatcher,Polioptila caerulea,36,596,124,17,0.2080536912751678,0.20425017285567001,0.0038035184194977756,0.49036630451138796,0.8297213622291022,0.7519405513128444
combined,avibase-A4F5C5C8,Northern House Wren,Troglodytes aedon,36,596,45,13,0.07550335570469799,0.0691475243113885,0.006355831393309488,0.2417878192974213,0.8093645484949833,0.5965727259166174
combined,avibase-A5F09E05,Song Sparrow,Melospiza melodia,36,596,234,25,0.3926174496644295,0.3839584707513752,0.008658978913054338,0.6431406098212425,0.76,0.8197285721486639
combined,avibase-A7A75EA1,Blue Grosbeak,Passerina caerulea,36,596,17,8,0.028523489932885907,0.052579980406085115,0.02405649047319921,0.13274787025623538,0.5267857142857143,0.2668542106042106
combined,avibase-A8347C7D,Eastern Bluebird,Sialia sialis,36,596,294,30,0.49328859060402686,0.47528923032867826,0.017999360275348597,0.6790906226122311,0.5611111111111111,0.8747534492835638
combined,avibase-ACB9D1C6,Purple Martin,Progne subis,36,596,1,1,0.0016778523489932886,0.02977212951299828,0.02809427716400499,0.03566360411406466,0.8,0.125
combined,avibase-AD7F307B,Brown-headed Nuthatch,Sitta pusilla,36,596,86,21,0.14429530201342283,0.1271245562840228,0.017170745729400028,0.4013001226546256,0.49206349206349204,0.6667426415643911
combined,avibase-B01E8BD4,Hermit Thrush,Catharus guttatus,36,596,59,15,0.09899328859060402,0.09726044670647423,0.001732841884129796,0.31602751808585583,0.7619047619047619,0.6181396599043658
combined,avibase-B48335B1,Pine Siskin,Spinus pinus,36,596,4,4,0.006711409395973154,0.041316249164058856,0.034604839768085704,0.06279360894957593,0.859375,0.5588235294117647
combined,avibase-B488AB70,Tufted Titmouse,Baeolophus bicolor,36,596,461,34,0.7734899328859061,0.7396533325214514,0.03383660036445468,0.530834774542131,0.7352941176470589,0.9814036035175583
combined,avibase-B59E1863,Canada Goose,Branta canadensis,36,596,97,22,0.16275167785234898,0.11967851510333935,0.04307316274900963,0.4403769954414953,0.4772727272727273,0.6846516610751926
combined,avibase-B60B1166,Ruby-crowned Kinglet,Corthylio calendula,36,596,135,19,0.22651006711409397,0.22411495112132707,0.0023951159927668997,0.5172459888710802,0.8359133126934984,0.8228498903572623
combined,avibase-BA4C8A02,Common Yellowthroat,Geothlypis trichas,36,596,48,12,0.08053691275167785,0.1142684375654731,0.03373152481379525,0.27442490004636694,0.5381944444444444,0.37982185751793596
combined,avibase-BBA2F9DF,Tree Swallow,Tachycineta bicolor,36,596,35,9,0.0587248322147651,0.07889826556405165,0.02017343334928655,0.20843544169608136,0.7366255144032922,0.48700527204111427
combined,avibase-BC5A9498,Yellow-rumped Warbler,Setophaga coronata,36,596,93,22,0.15604026845637584,0.10796624040793652,0.04807402804843931,0.4310936525575486,0.7272727272727273,0.7849708849434556
combined,avibase-BCF9A19A,Killdeer,Charadrius vociferus,36,596,36,8,0.06040268456375839,0.06162899600704445,0.0012263114432860545,0.22048991721369612,0.7767857142857143,0.5702617521367521
combined,avibase-BED38F50,American Redstart,Setophaga ruticilla,36,596,15,8,0.025167785234899327,0.045444030730341305,0.020276245495441977,0.11550010928351195,0.8348214285714286,0.62372557997558
combined,avibase-C3AD1AFF,Chimney Swift,Chaetura pelagica,36,596,60,17,0.10067114093959731,0.10513058116021973,0.004459440220622418,0.312635893398201,0.7956656346749226,0.715327792561606
combined,avibase-C86D078E,Red-winged Blackbird,Agelaius phoeniceus,36,596,70,15,0.1174496644295302,0.17390470679274342,0.05645504236321322,0.3515893763197713,0.653968253968254,0.5733050959161016
combined,avibase-C8F9F2D0,Brown Thrasher,Toxostoma rufum,36,596,73,22,0.12248322147651007,0.14059813520652337,0.018114913730013296,0.3359654237109642,0.698051948051948,0.7527261693989107
combined,avibase-C9ABA616,American Goldfinch,Spinus tristis,36,596,320,28,0.5369127516778524,0.4868197829631351,0.050092968714717245,0.6723548033898433,0.7098214285714286,0.8118455681250454
combined,avibase-CB5469E1,Carolina Wren,Thryothorus ludovicianus,36,596,455,33,0.7634228187919463,0.7775329075403662,0.014110088748419902,0.5419118559914561,0.3939393939393939,0.8955562402870691
combined,avibase-CEA5B6AA,Ovenbird,Seiurus aurocapilla,36,596,77,8,0.12919463087248323,0.08871894372289613,0.0404756871495871,0.387199857805138,0.71875,0.4720141700404858
combined,avibase-D77E4B41,American Robin,Turdus migratorius,36,596,252,28,0.4228187919463087,0.3150016150418544,0.1078171769044543,0.6663579076416859,0.7098214285714286,0.9094105046746147
combined,avibase-D97F93CC,White-eyed Vireo,Vireo griseus,36,596,54,14,0.09060402684563758,0.09439463675922195,0.003790609913584375,0.2815730800014719,0.7337662337662337,0.5657405689548547
combined,avibase-DEC3D8D0,Ruby-throated Hummingbird,Archilochus colubris,36,596,67,15,0.11241610738255034,0.10838791518003349,0.00402819220251685,0.33526362058127906,0.7777777777777778,0.6878407420724908
combined,avibase-E23F6DE0,Field Sparrow,Spizella pusilla,36,596,51,9,0.08557046979865772,0.09139551221699323,0.005825042418335508,0.27077451215065274,0.5679012345679012,0.4430967289790819
combined,avibase-E826E9F3,Great Black-backed Gull,Larus marinus,36,596,2,1,0.003355704697986577,0.005539248410718603,0.002183543712732026,0.020854920650445436,1.0,1.0
combined,avibase-EA4D6C0B,Red-shouldered Hawk,Buteo lineatus,36,596,173,26,0.2902684563758389,0.32883594675152095,0.03856749037568202,0.5961632528324343,0.6538461538461539,0.829328745452519
combined,avibase-EB98812F,Cooper's Hawk,Astur cooperii,36,596,22,10,0.03691275167785235,0.03955047557617994,0.0026377238983275875,0.15276809486155124,0.49615384615384617,0.38553132435770004
combined,avibase-EF47E15D,Boat-tailed Grackle,Quiscalus major,36,596,1,1,0.0016778523489932886,0.003961954788139228,0.002284102439145939,0.012161292304680112,1.0,1.0
combined,avibase-F59AB6B3,Brown Pelican,Pelecanus occidentalis,36,596,1,1,0.0016778523489932886,0.005159562153604207,0.003481709804610918,0.012855756125886532,1.0,1.0
combined,avibase-F941AAD3,Carolina Chickadee,Poecile carolinensis,36,596,468,33,0.785234899328859,0.7895810330074106,0.0043461336785515226,0.5153398550444939,0.6565656565656566,0.9046684520338664
combined,avibase-FB738385,Bufflehead,Bucephala albeola,36,596,15,3,0.025167785234899327,0.011846425383658018,0.01332135985124131,0.11540660581992682,0.8787878787878788,0.3277777777777778
combined,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,36,596,22,9,0.03691275167785235,0.042932248839971,0.0060194971621186505,0.15584787538517755,0.7777777777777778,0.5397049386751903
combined,avibase-FF9D71AF,Northern Flicker,Colaptes auratus,36,596,93,19,0.15604026845637584,0.1468718654707374,0.009168402985638424,0.42774886753956265,0.7678018575851393,0.7815542910448013
