simulation,total_count,observed_total,expected_total,model
350,652,825,665.6730111888704,Nonlinear IPPP
351,634,825,665.6730111888704,Nonlinear IPPP
352,653,825,665.6730111888704,Nonlinear IPPP
353,701,825,665.6730111888704,Nonlinear IPPP
354,637,825,665.6730111888704,Nonlinear IPPP
355,648,825,665.6730111888704,Nonlinear IPPP
356,652,825,665.6730111888704,Nonlinear IPPP
357,659,825,665.6730111888704,Nonlinear IPPP
358,584,825,665.6730111888704,Nonlinear IPPP
359,674,825,665.6730111888704,Nonlinear IPPP
360,691,825,665.6730111888704,Nonlinear IPPP
361,690,825,665.6730111888704,Nonlinear IPPP
362,660,825,665.6730111888704,Nonlinear IPPP
363,642,825,665.6730111888704,Nonlinear IPPP
364,652,825,665.6730111888704,Nonlinear IPPP
365,634,825,665.6730111888704,Nonlinear IPPP
366,655,825,665.6730111888704,Nonlinear IPPP
367,652,825,665.6730111888704,Nonlinear IPPP
368,653,825,665.6730111888704,Nonlinear IPPP
369,678,825,665.6730111888704,Nonlinear IPPP
370,708,825,665.6730111888704,Nonlinear IPPP
371,643,825,665.6730111888704,Nonlinear IPPP
372,688,825,665.6730111888704,Nonlinear IPPP
373,706,825,665.6730111888704,Nonlinear IPPP
374,630,825,665.6730111888704,Nonlinear IPPP
375,672,825,665.6730111888704,Nonlinear IPPP
376,672,825,665.6730111888704,Nonlinear IPPP
377,665,825,665.6730111888704,Nonlinear IPPP
378,632,825,665.6730111888704,Nonlinear IPPP
379,643,825,665.6730111888704,Nonlinear IPPP
380,669,825,665.6730111888704,Nonlinear IPPP
381,685,825,665.6730111888704,Nonlinear IPPP
382,691,825,665.6730111888704,Nonlinear IPPP
383,681,825,665.6730111888704,Nonlinear IPPP
384,670,825,665.6730111888704,Nonlinear IPPP
385,662,825,665.6730111888704,Nonlinear IPPP
386,651,825,665.6730111888704,Nonlinear IPPP
387,670,825,665.6730111888704,Nonlinear IPPP
388,660,825,665.6730111888704,Nonlinear IPPP
389,680,825,665.6730111888704,Nonlinear IPPP
390,688,825,665.6730111888704,Nonlinear IPPP
391,634,825,665.6730111888704,Nonlinear IPPP
392,700,825,665.6730111888704,Nonlinear IPPP
393,676,825,665.6730111888704,Nonlinear IPPP
394,707,825,665.6730111888704,Nonlinear IPPP
395,676,825,665.6730111888704,Nonlinear IPPP
396,702,825,665.6730111888704,Nonlinear IPPP
397,610,825,665.6730111888704,Nonlinear IPPP
398,654,825,665.6730111888704,Nonlinear IPPP
399,653,825,665.6730111888704,Nonlinear IPPP
400,699,825,665.6730111888704,Nonlinear IPPP
401,692,825,665.6730111888704,Nonlinear IPPP
402,660,825,665.6730111888704,Nonlinear IPPP
403,655,825,665.6730111888704,Nonlinear IPPP
404,679,825,665.6730111888704,Nonlinear IPPP
405,619,825,665.6730111888704,Nonlinear IPPP
406,673,825,665.6730111888704,Nonlinear IPPP
407,704,825,665.6730111888704,Nonlinear IPPP
408,680,825,665.6730111888704,Nonlinear IPPP
409,589,825,665.6730111888704,Nonlinear IPPP
410,675,825,665.6730111888704,Nonlinear IPPP
411,632,825,665.6730111888704,Nonlinear IPPP
412,707,825,665.6730111888704,Nonlinear IPPP
413,649,825,665.6730111888704,Nonlinear IPPP
414,669,825,665.6730111888704,Nonlinear IPPP
415,656,825,665.6730111888704,Nonlinear IPPP
416,641,825,665.6730111888704,Nonlinear IPPP
417,665,825,665.6730111888704,Nonlinear IPPP
418,687,825,665.6730111888704,Nonlinear IPPP
419,646,825,665.6730111888704,Nonlinear IPPP
420,693,825,665.6730111888704,Nonlinear IPPP
421,723,825,665.6730111888704,Nonlinear IPPP
422,698,825,665.6730111888704,Nonlinear IPPP
423,621,825,665.6730111888704,Nonlinear IPPP
424,688,825,665.6730111888704,Nonlinear IPPP
425,662,825,665.6730111888704,Nonlinear IPPP
426,702,825,665.6730111888704,Nonlinear IPPP
427,674,825,665.6730111888704,Nonlinear IPPP
428,686,825,665.6730111888704,Nonlinear IPPP
429,608,825,665.6730111888704,Nonlinear IPPP
430,652,825,665.6730111888704,Nonlinear IPPP
431,659,825,665.6730111888704,Nonlinear IPPP
432,666,825,665.6730111888704,Nonlinear IPPP
433,682,825,665.6730111888704,Nonlinear IPPP
434,651,825,665.6730111888704,Nonlinear IPPP
435,636,825,665.6730111888704,Nonlinear IPPP
436,678,825,665.6730111888704,Nonlinear IPPP
437,706,825,665.6730111888704,Nonlinear IPPP
438,698,825,665.6730111888704,Nonlinear IPPP
439,681,825,665.6730111888704,Nonlinear IPPP
440,638,825,665.6730111888704,Nonlinear IPPP
441,675,825,665.6730111888704,Nonlinear IPPP
442,708,825,665.6730111888704,Nonlinear IPPP
443,682,825,665.6730111888704,Nonlinear IPPP
444,679,825,665.6730111888704,Nonlinear IPPP
445,679,825,665.6730111888704,Nonlinear IPPP
446,674,825,665.6730111888704,Nonlinear IPPP
447,673,825,665.6730111888704,Nonlinear IPPP
448,673,825,665.6730111888704,Nonlinear IPPP
449,699,825,665.6730111888704,Nonlinear IPPP
450,647,825,665.6730111888704,Nonlinear IPPP
