simulation,total_count,observed_total,expected_total,model
330,878,825,866.2913553411099,Linear IPPP
331,868,825,866.2913553411099,Linear IPPP
332,859,825,866.2913553411099,Linear IPPP
333,869,825,866.2913553411099,Linear IPPP
334,861,825,866.2913553411099,Linear IPPP
335,891,825,866.2913553411099,Linear IPPP
336,843,825,866.2913553411099,Linear IPPP
337,891,825,866.2913553411099,Linear IPPP
338,860,825,866.2913553411099,Linear IPPP
339,864,825,866.2913553411099,Linear IPPP
340,889,825,866.2913553411099,Linear IPPP
341,846,825,866.2913553411099,Linear IPPP
342,858,825,866.2913553411099,Linear IPPP
343,892,825,866.2913553411099,Linear IPPP
344,800,825,866.2913553411099,Linear IPPP
345,855,825,866.2913553411099,Linear IPPP
346,828,825,866.2913553411099,Linear IPPP
347,879,825,866.2913553411099,Linear IPPP
348,855,825,866.2913553411099,Linear IPPP
349,819,825,866.2913553411099,Linear IPPP
350,893,825,866.2913553411099,Linear IPPP
351,882,825,866.2913553411099,Linear IPPP
352,842,825,866.2913553411099,Linear IPPP
353,892,825,866.2913553411099,Linear IPPP
354,902,825,866.2913553411099,Linear IPPP
355,925,825,866.2913553411099,Linear IPPP
356,881,825,866.2913553411099,Linear IPPP
357,882,825,866.2913553411099,Linear IPPP
358,874,825,866.2913553411099,Linear IPPP
359,853,825,866.2913553411099,Linear IPPP
360,856,825,866.2913553411099,Linear IPPP
361,884,825,866.2913553411099,Linear IPPP
362,887,825,866.2913553411099,Linear IPPP
363,830,825,866.2913553411099,Linear IPPP
364,879,825,866.2913553411099,Linear IPPP
365,910,825,866.2913553411099,Linear IPPP
366,872,825,866.2913553411099,Linear IPPP
367,866,825,866.2913553411099,Linear IPPP
368,834,825,866.2913553411099,Linear IPPP
369,831,825,866.2913553411099,Linear IPPP
370,865,825,866.2913553411099,Linear IPPP
371,847,825,866.2913553411099,Linear IPPP
372,884,825,866.2913553411099,Linear IPPP
373,905,825,866.2913553411099,Linear IPPP
374,817,825,866.2913553411099,Linear IPPP
375,860,825,866.2913553411099,Linear IPPP
376,919,825,866.2913553411099,Linear IPPP
377,891,825,866.2913553411099,Linear IPPP
378,874,825,866.2913553411099,Linear IPPP
379,850,825,866.2913553411099,Linear IPPP
380,849,825,866.2913553411099,Linear IPPP
381,881,825,866.2913553411099,Linear IPPP
382,880,825,866.2913553411099,Linear IPPP
383,865,825,866.2913553411099,Linear IPPP
384,876,825,866.2913553411099,Linear IPPP
385,870,825,866.2913553411099,Linear IPPP
386,875,825,866.2913553411099,Linear IPPP
387,871,825,866.2913553411099,Linear IPPP
388,812,825,866.2913553411099,Linear IPPP
389,823,825,866.2913553411099,Linear IPPP
390,870,825,866.2913553411099,Linear IPPP
