simulation,total_count,observed_total,expected_total,model
230,661,825,715.1903745429104,Nonlinear IPPP
231,672,825,715.1903745429104,Nonlinear IPPP
232,705,825,715.1903745429104,Nonlinear IPPP
233,733,825,715.1903745429104,Nonlinear IPPP
234,703,825,715.1903745429104,Nonlinear IPPP
235,701,825,715.1903745429104,Nonlinear IPPP
236,727,825,715.1903745429104,Nonlinear IPPP
237,692,825,715.1903745429104,Nonlinear IPPP
238,678,825,715.1903745429104,Nonlinear IPPP
239,687,825,715.1903745429104,Nonlinear IPPP
240,776,825,715.1903745429104,Nonlinear IPPP
241,711,825,715.1903745429104,Nonlinear IPPP
242,689,825,715.1903745429104,Nonlinear IPPP
243,784,825,715.1903745429104,Nonlinear IPPP
244,686,825,715.1903745429104,Nonlinear IPPP
245,743,825,715.1903745429104,Nonlinear IPPP
246,714,825,715.1903745429104,Nonlinear IPPP
247,744,825,715.1903745429104,Nonlinear IPPP
248,732,825,715.1903745429104,Nonlinear IPPP
249,713,825,715.1903745429104,Nonlinear IPPP
250,727,825,715.1903745429104,Nonlinear IPPP
251,708,825,715.1903745429104,Nonlinear IPPP
252,711,825,715.1903745429104,Nonlinear IPPP
253,675,825,715.1903745429104,Nonlinear IPPP
254,746,825,715.1903745429104,Nonlinear IPPP
255,700,825,715.1903745429104,Nonlinear IPPP
256,751,825,715.1903745429104,Nonlinear IPPP
257,702,825,715.1903745429104,Nonlinear IPPP
258,746,825,715.1903745429104,Nonlinear IPPP
259,722,825,715.1903745429104,Nonlinear IPPP
260,716,825,715.1903745429104,Nonlinear IPPP
261,770,825,715.1903745429104,Nonlinear IPPP
262,680,825,715.1903745429104,Nonlinear IPPP
263,712,825,715.1903745429104,Nonlinear IPPP
264,744,825,715.1903745429104,Nonlinear IPPP
265,704,825,715.1903745429104,Nonlinear IPPP
266,761,825,715.1903745429104,Nonlinear IPPP
267,732,825,715.1903745429104,Nonlinear IPPP
268,695,825,715.1903745429104,Nonlinear IPPP
269,725,825,715.1903745429104,Nonlinear IPPP
270,680,825,715.1903745429104,Nonlinear IPPP
271,661,825,715.1903745429104,Nonlinear IPPP
272,736,825,715.1903745429104,Nonlinear IPPP
273,676,825,715.1903745429104,Nonlinear IPPP
274,727,825,715.1903745429104,Nonlinear IPPP
275,713,825,715.1903745429104,Nonlinear IPPP
276,718,825,715.1903745429104,Nonlinear IPPP
277,688,825,715.1903745429104,Nonlinear IPPP
278,678,825,715.1903745429104,Nonlinear IPPP
279,741,825,715.1903745429104,Nonlinear IPPP
280,763,825,715.1903745429104,Nonlinear IPPP
281,722,825,715.1903745429104,Nonlinear IPPP
282,702,825,715.1903745429104,Nonlinear IPPP
283,741,825,715.1903745429104,Nonlinear IPPP
284,680,825,715.1903745429104,Nonlinear IPPP
285,677,825,715.1903745429104,Nonlinear IPPP
286,685,825,715.1903745429104,Nonlinear IPPP
287,721,825,715.1903745429104,Nonlinear IPPP
288,633,825,715.1903745429104,Nonlinear IPPP
289,687,825,715.1903745429104,Nonlinear IPPP
290,757,825,715.1903745429104,Nonlinear IPPP
291,729,825,715.1903745429104,Nonlinear IPPP
292,734,825,715.1903745429104,Nonlinear IPPP
293,726,825,715.1903745429104,Nonlinear IPPP
294,697,825,715.1903745429104,Nonlinear IPPP
295,750,825,715.1903745429104,Nonlinear IPPP
296,704,825,715.1903745429104,Nonlinear IPPP
297,728,825,715.1903745429104,Nonlinear IPPP
298,720,825,715.1903745429104,Nonlinear IPPP
299,711,825,715.1903745429104,Nonlinear IPPP
300,648,825,715.1903745429104,Nonlinear IPPP
301,698,825,715.1903745429104,Nonlinear IPPP
302,731,825,715.1903745429104,Nonlinear IPPP
303,774,825,715.1903745429104,Nonlinear IPPP
304,707,825,715.1903745429104,Nonlinear IPPP
305,750,825,715.1903745429104,Nonlinear IPPP
306,742,825,715.1903745429104,Nonlinear IPPP
307,748,825,715.1903745429104,Nonlinear IPPP
308,728,825,715.1903745429104,Nonlinear IPPP
309,738,825,715.1903745429104,Nonlinear IPPP
310,787,825,715.1903745429104,Nonlinear IPPP
311,703,825,715.1903745429104,Nonlinear IPPP
312,710,825,715.1903745429104,Nonlinear IPPP
313,685,825,715.1903745429104,Nonlinear IPPP
314,698,825,715.1903745429104,Nonlinear IPPP
315,688,825,715.1903745429104,Nonlinear IPPP
316,758,825,715.1903745429104,Nonlinear IPPP
317,739,825,715.1903745429104,Nonlinear IPPP
318,740,825,715.1903745429104,Nonlinear IPPP
319,712,825,715.1903745429104,Nonlinear IPPP
320,754,825,715.1903745429104,Nonlinear IPPP
321,720,825,715.1903745429104,Nonlinear IPPP
322,692,825,715.1903745429104,Nonlinear IPPP
323,746,825,715.1903745429104,Nonlinear IPPP
324,699,825,715.1903745429104,Nonlinear IPPP
325,681,825,715.1903745429104,Nonlinear IPPP
326,767,825,715.1903745429104,Nonlinear IPPP
327,666,825,715.1903745429104,Nonlinear IPPP
328,710,825,715.1903745429104,Nonlinear IPPP
329,734,825,715.1903745429104,Nonlinear IPPP
330,724,825,715.1903745429104,Nonlinear IPPP
331,703,825,715.1903745429104,Nonlinear IPPP
332,736,825,715.1903745429104,Nonlinear IPPP
333,735,825,715.1903745429104,Nonlinear IPPP
334,752,825,715.1903745429104,Nonlinear IPPP
335,737,825,715.1903745429104,Nonlinear IPPP
336,751,825,715.1903745429104,Nonlinear IPPP
337,705,825,715.1903745429104,Nonlinear IPPP
338,671,825,715.1903745429104,Nonlinear IPPP
339,733,825,715.1903745429104,Nonlinear IPPP
340,720,825,715.1903745429104,Nonlinear IPPP
341,694,825,715.1903745429104,Nonlinear IPPP
342,723,825,715.1903745429104,Nonlinear IPPP
343,682,825,715.1903745429104,Nonlinear IPPP
344,669,825,715.1903745429104,Nonlinear IPPP
345,706,825,715.1903745429104,Nonlinear IPPP
346,683,825,715.1903745429104,Nonlinear IPPP
347,751,825,715.1903745429104,Nonlinear IPPP
348,709,825,715.1903745429104,Nonlinear IPPP
349,723,825,715.1903745429104,Nonlinear IPPP
350,751,825,715.1903745429104,Nonlinear IPPP
351,734,825,715.1903745429104,Nonlinear IPPP
352,729,825,715.1903745429104,Nonlinear IPPP
353,681,825,715.1903745429104,Nonlinear IPPP
354,676,825,715.1903745429104,Nonlinear IPPP
