simulation,total_count,observed_total,expected_total,model
193,803,825,771.7436092280202,Nonlinear IPPP
194,755,825,771.7436092280202,Nonlinear IPPP
195,821,825,771.7436092280202,Nonlinear IPPP
196,756,825,771.7436092280202,Nonlinear IPPP
197,835,825,771.7436092280202,Nonlinear IPPP
198,777,825,771.7436092280202,Nonlinear IPPP
199,781,825,771.7436092280202,Nonlinear IPPP
200,768,825,771.7436092280202,Nonlinear IPPP
201,749,825,771.7436092280202,Nonlinear IPPP
202,754,825,771.7436092280202,Nonlinear IPPP
203,739,825,771.7436092280202,Nonlinear IPPP
204,756,825,771.7436092280202,Nonlinear IPPP
205,748,825,771.7436092280202,Nonlinear IPPP
206,784,825,771.7436092280202,Nonlinear IPPP
207,780,825,771.7436092280202,Nonlinear IPPP
208,821,825,771.7436092280202,Nonlinear IPPP
209,732,825,771.7436092280202,Nonlinear IPPP
210,742,825,771.7436092280202,Nonlinear IPPP
211,819,825,771.7436092280202,Nonlinear IPPP
212,760,825,771.7436092280202,Nonlinear IPPP
213,754,825,771.7436092280202,Nonlinear IPPP
214,767,825,771.7436092280202,Nonlinear IPPP
215,757,825,771.7436092280202,Nonlinear IPPP
216,771,825,771.7436092280202,Nonlinear IPPP
217,824,825,771.7436092280202,Nonlinear IPPP
218,755,825,771.7436092280202,Nonlinear IPPP
219,831,825,771.7436092280202,Nonlinear IPPP
220,789,825,771.7436092280202,Nonlinear IPPP
221,759,825,771.7436092280202,Nonlinear IPPP
222,786,825,771.7436092280202,Nonlinear IPPP
223,760,825,771.7436092280202,Nonlinear IPPP
224,786,825,771.7436092280202,Nonlinear IPPP
225,798,825,771.7436092280202,Nonlinear IPPP
226,830,825,771.7436092280202,Nonlinear IPPP
227,770,825,771.7436092280202,Nonlinear IPPP
228,797,825,771.7436092280202,Nonlinear IPPP
229,744,825,771.7436092280202,Nonlinear IPPP
230,748,825,771.7436092280202,Nonlinear IPPP
231,791,825,771.7436092280202,Nonlinear IPPP
232,783,825,771.7436092280202,Nonlinear IPPP
233,812,825,771.7436092280202,Nonlinear IPPP
234,739,825,771.7436092280202,Nonlinear IPPP
235,735,825,771.7436092280202,Nonlinear IPPP
236,812,825,771.7436092280202,Nonlinear IPPP
237,768,825,771.7436092280202,Nonlinear IPPP
238,773,825,771.7436092280202,Nonlinear IPPP
239,734,825,771.7436092280202,Nonlinear IPPP
240,772,825,771.7436092280202,Nonlinear IPPP
241,844,825,771.7436092280202,Nonlinear IPPP
242,763,825,771.7436092280202,Nonlinear IPPP
243,762,825,771.7436092280202,Nonlinear IPPP
244,780,825,771.7436092280202,Nonlinear IPPP
245,820,825,771.7436092280202,Nonlinear IPPP
246,813,825,771.7436092280202,Nonlinear IPPP
247,802,825,771.7436092280202,Nonlinear IPPP
248,737,825,771.7436092280202,Nonlinear IPPP
249,751,825,771.7436092280202,Nonlinear IPPP
250,763,825,771.7436092280202,Nonlinear IPPP
251,801,825,771.7436092280202,Nonlinear IPPP
252,790,825,771.7436092280202,Nonlinear IPPP
253,764,825,771.7436092280202,Nonlinear IPPP
254,747,825,771.7436092280202,Nonlinear IPPP
255,754,825,771.7436092280202,Nonlinear IPPP
256,777,825,771.7436092280202,Nonlinear IPPP
257,751,825,771.7436092280202,Nonlinear IPPP
258,746,825,771.7436092280202,Nonlinear IPPP
259,781,825,771.7436092280202,Nonlinear IPPP
260,737,825,771.7436092280202,Nonlinear IPPP
261,744,825,771.7436092280202,Nonlinear IPPP
262,769,825,771.7436092280202,Nonlinear IPPP
263,723,825,771.7436092280202,Nonlinear IPPP
264,742,825,771.7436092280202,Nonlinear IPPP
265,783,825,771.7436092280202,Nonlinear IPPP
266,748,825,771.7436092280202,Nonlinear IPPP
267,787,825,771.7436092280202,Nonlinear IPPP
268,796,825,771.7436092280202,Nonlinear IPPP
269,797,825,771.7436092280202,Nonlinear IPPP
270,771,825,771.7436092280202,Nonlinear IPPP
271,751,825,771.7436092280202,Nonlinear IPPP
272,727,825,771.7436092280202,Nonlinear IPPP
273,733,825,771.7436092280202,Nonlinear IPPP
274,756,825,771.7436092280202,Nonlinear IPPP
275,795,825,771.7436092280202,Nonlinear IPPP
276,802,825,771.7436092280202,Nonlinear IPPP
277,773,825,771.7436092280202,Nonlinear IPPP
278,755,825,771.7436092280202,Nonlinear IPPP
279,782,825,771.7436092280202,Nonlinear IPPP
280,781,825,771.7436092280202,Nonlinear IPPP
281,710,825,771.7436092280202,Nonlinear IPPP
282,777,825,771.7436092280202,Nonlinear IPPP
283,768,825,771.7436092280202,Nonlinear IPPP
284,773,825,771.7436092280202,Nonlinear IPPP
285,772,825,771.7436092280202,Nonlinear IPPP
286,766,825,771.7436092280202,Nonlinear IPPP
287,774,825,771.7436092280202,Nonlinear IPPP
288,821,825,771.7436092280202,Nonlinear IPPP
289,750,825,771.7436092280202,Nonlinear IPPP
290,746,825,771.7436092280202,Nonlinear IPPP
291,756,825,771.7436092280202,Nonlinear IPPP
292,803,825,771.7436092280202,Nonlinear IPPP
293,786,825,771.7436092280202,Nonlinear IPPP
294,758,825,771.7436092280202,Nonlinear IPPP
295,782,825,771.7436092280202,Nonlinear IPPP
296,734,825,771.7436092280202,Nonlinear IPPP
297,717,825,771.7436092280202,Nonlinear IPPP
298,796,825,771.7436092280202,Nonlinear IPPP
299,752,825,771.7436092280202,Nonlinear IPPP
300,758,825,771.7436092280202,Nonlinear IPPP
301,754,825,771.7436092280202,Nonlinear IPPP
302,778,825,771.7436092280202,Nonlinear IPPP
303,794,825,771.7436092280202,Nonlinear IPPP
304,817,825,771.7436092280202,Nonlinear IPPP
305,774,825,771.7436092280202,Nonlinear IPPP
306,712,825,771.7436092280202,Nonlinear IPPP
307,783,825,771.7436092280202,Nonlinear IPPP
308,754,825,771.7436092280202,Nonlinear IPPP
309,806,825,771.7436092280202,Nonlinear IPPP
310,740,825,771.7436092280202,Nonlinear IPPP
311,777,825,771.7436092280202,Nonlinear IPPP
312,774,825,771.7436092280202,Nonlinear IPPP
313,770,825,771.7436092280202,Nonlinear IPPP
314,770,825,771.7436092280202,Nonlinear IPPP
315,726,825,771.7436092280202,Nonlinear IPPP
316,815,825,771.7436092280202,Nonlinear IPPP
317,766,825,771.7436092280202,Nonlinear IPPP
318,715,825,771.7436092280202,Nonlinear IPPP
319,809,825,771.7436092280202,Nonlinear IPPP
320,716,825,771.7436092280202,Nonlinear IPPP
321,764,825,771.7436092280202,Nonlinear IPPP
322,817,825,771.7436092280202,Nonlinear IPPP
323,736,825,771.7436092280202,Nonlinear IPPP
324,798,825,771.7436092280202,Nonlinear IPPP
325,759,825,771.7436092280202,Nonlinear IPPP
326,852,825,771.7436092280202,Nonlinear IPPP
327,778,825,771.7436092280202,Nonlinear IPPP
328,724,825,771.7436092280202,Nonlinear IPPP
329,795,825,771.7436092280202,Nonlinear IPPP
330,810,825,771.7436092280202,Nonlinear IPPP
331,822,825,771.7436092280202,Nonlinear IPPP
332,797,825,771.7436092280202,Nonlinear IPPP
333,775,825,771.7436092280202,Nonlinear IPPP
334,787,825,771.7436092280202,Nonlinear IPPP
335,824,825,771.7436092280202,Nonlinear IPPP
336,769,825,771.7436092280202,Nonlinear IPPP
337,756,825,771.7436092280202,Nonlinear IPPP
338,705,825,771.7436092280202,Nonlinear IPPP
339,749,825,771.7436092280202,Nonlinear IPPP
340,795,825,771.7436092280202,Nonlinear IPPP
341,790,825,771.7436092280202,Nonlinear IPPP
342,735,825,771.7436092280202,Nonlinear IPPP
343,747,825,771.7436092280202,Nonlinear IPPP
344,786,825,771.7436092280202,Nonlinear IPPP
345,776,825,771.7436092280202,Nonlinear IPPP
346,767,825,771.7436092280202,Nonlinear IPPP
347,737,825,771.7436092280202,Nonlinear IPPP
348,800,825,771.7436092280202,Nonlinear IPPP
349,767,825,771.7436092280202,Nonlinear IPPP
350,757,825,771.7436092280202,Nonlinear IPPP
351,769,825,771.7436092280202,Nonlinear IPPP
352,780,825,771.7436092280202,Nonlinear IPPP
353,743,825,771.7436092280202,Nonlinear IPPP
354,744,825,771.7436092280202,Nonlinear IPPP
355,755,825,771.7436092280202,Nonlinear IPPP
356,754,825,771.7436092280202,Nonlinear IPPP
357,803,825,771.7436092280202,Nonlinear IPPP
358,715,825,771.7436092280202,Nonlinear IPPP
359,760,825,771.7436092280202,Nonlinear IPPP
360,811,825,771.7436092280202,Nonlinear IPPP
361,774,825,771.7436092280202,Nonlinear IPPP
362,806,825,771.7436092280202,Nonlinear IPPP
363,789,825,771.7436092280202,Nonlinear IPPP
364,748,825,771.7436092280202,Nonlinear IPPP
365,780,825,771.7436092280202,Nonlinear IPPP
366,728,825,771.7436092280202,Nonlinear IPPP
367,717,825,771.7436092280202,Nonlinear IPPP
368,733,825,771.7436092280202,Nonlinear IPPP
369,830,825,771.7436092280202,Nonlinear IPPP
370,800,825,771.7436092280202,Nonlinear IPPP
371,765,825,771.7436092280202,Nonlinear IPPP
372,848,825,771.7436092280202,Nonlinear IPPP
373,802,825,771.7436092280202,Nonlinear IPPP
374,813,825,771.7436092280202,Nonlinear IPPP
375,777,825,771.7436092280202,Nonlinear IPPP
376,750,825,771.7436092280202,Nonlinear IPPP
377,748,825,771.7436092280202,Nonlinear IPPP
378,792,825,771.7436092280202,Nonlinear IPPP
379,772,825,771.7436092280202,Nonlinear IPPP
380,799,825,771.7436092280202,Nonlinear IPPP
381,735,825,771.7436092280202,Nonlinear IPPP
382,761,825,771.7436092280202,Nonlinear IPPP
383,756,825,771.7436092280202,Nonlinear IPPP
384,792,825,771.7436092280202,Nonlinear IPPP
385,851,825,771.7436092280202,Nonlinear IPPP
386,716,825,771.7436092280202,Nonlinear IPPP
387,799,825,771.7436092280202,Nonlinear IPPP
388,768,825,771.7436092280202,Nonlinear IPPP
389,786,825,771.7436092280202,Nonlinear IPPP
390,761,825,771.7436092280202,Nonlinear IPPP
391,725,825,771.7436092280202,Nonlinear IPPP
392,779,825,771.7436092280202,Nonlinear IPPP
393,806,825,771.7436092280202,Nonlinear IPPP
394,757,825,771.7436092280202,Nonlinear IPPP
395,760,825,771.7436092280202,Nonlinear IPPP
396,758,825,771.7436092280202,Nonlinear IPPP
397,717,825,771.7436092280202,Nonlinear IPPP
398,752,825,771.7436092280202,Nonlinear IPPP
399,758,825,771.7436092280202,Nonlinear IPPP
400,774,825,771.7436092280202,Nonlinear IPPP
401,744,825,771.7436092280202,Nonlinear IPPP
402,758,825,771.7436092280202,Nonlinear IPPP
403,808,825,771.7436092280202,Nonlinear IPPP
404,753,825,771.7436092280202,Nonlinear IPPP
405,771,825,771.7436092280202,Nonlinear IPPP
406,809,825,771.7436092280202,Nonlinear IPPP
407,797,825,771.7436092280202,Nonlinear IPPP
408,737,825,771.7436092280202,Nonlinear IPPP
409,765,825,771.7436092280202,Nonlinear IPPP
410,756,825,771.7436092280202,Nonlinear IPPP
411,771,825,771.7436092280202,Nonlinear IPPP
412,746,825,771.7436092280202,Nonlinear IPPP
413,735,825,771.7436092280202,Nonlinear IPPP
414,781,825,771.7436092280202,Nonlinear IPPP
415,747,825,771.7436092280202,Nonlinear IPPP
416,788,825,771.7436092280202,Nonlinear IPPP
417,803,825,771.7436092280202,Nonlinear IPPP
418,795,825,771.7436092280202,Nonlinear IPPP
419,771,825,771.7436092280202,Nonlinear IPPP
420,769,825,771.7436092280202,Nonlinear IPPP
421,752,825,771.7436092280202,Nonlinear IPPP
422,777,825,771.7436092280202,Nonlinear IPPP
423,823,825,771.7436092280202,Nonlinear IPPP
424,824,825,771.7436092280202,Nonlinear IPPP
425,757,825,771.7436092280202,Nonlinear IPPP
426,761,825,771.7436092280202,Nonlinear IPPP
427,746,825,771.7436092280202,Nonlinear IPPP
428,735,825,771.7436092280202,Nonlinear IPPP
429,737,825,771.7436092280202,Nonlinear IPPP
430,744,825,771.7436092280202,Nonlinear IPPP
431,747,825,771.7436092280202,Nonlinear IPPP
432,777,825,771.7436092280202,Nonlinear IPPP
433,724,825,771.7436092280202,Nonlinear IPPP
434,781,825,771.7436092280202,Nonlinear IPPP
435,813,825,771.7436092280202,Nonlinear IPPP
436,805,825,771.7436092280202,Nonlinear IPPP
437,786,825,771.7436092280202,Nonlinear IPPP
438,756,825,771.7436092280202,Nonlinear IPPP
439,746,825,771.7436092280202,Nonlinear IPPP
440,749,825,771.7436092280202,Nonlinear IPPP
441,814,825,771.7436092280202,Nonlinear IPPP
442,772,825,771.7436092280202,Nonlinear IPPP
443,778,825,771.7436092280202,Nonlinear IPPP
444,818,825,771.7436092280202,Nonlinear IPPP
445,756,825,771.7436092280202,Nonlinear IPPP
446,698,825,771.7436092280202,Nonlinear IPPP
447,721,825,771.7436092280202,Nonlinear IPPP
448,784,825,771.7436092280202,Nonlinear IPPP
449,772,825,771.7436092280202,Nonlinear IPPP
