simulation,total_count,observed_total,expected_total,model
289,711,825,665.6730111888704,Nonlinear IPPP
290,675,825,665.6730111888704,Nonlinear IPPP
291,672,825,665.6730111888704,Nonlinear IPPP
292,647,825,665.6730111888704,Nonlinear IPPP
293,639,825,665.6730111888704,Nonlinear IPPP
294,701,825,665.6730111888704,Nonlinear IPPP
295,682,825,665.6730111888704,Nonlinear IPPP
296,693,825,665.6730111888704,Nonlinear IPPP
297,636,825,665.6730111888704,Nonlinear IPPP
298,691,825,665.6730111888704,Nonlinear IPPP
299,655,825,665.6730111888704,Nonlinear IPPP
300,647,825,665.6730111888704,Nonlinear IPPP
301,645,825,665.6730111888704,Nonlinear IPPP
302,690,825,665.6730111888704,Nonlinear IPPP
303,705,825,665.6730111888704,Nonlinear IPPP
304,708,825,665.6730111888704,Nonlinear IPPP
305,728,825,665.6730111888704,Nonlinear IPPP
306,641,825,665.6730111888704,Nonlinear IPPP
307,676,825,665.6730111888704,Nonlinear IPPP
308,675,825,665.6730111888704,Nonlinear IPPP
309,710,825,665.6730111888704,Nonlinear IPPP
310,643,825,665.6730111888704,Nonlinear IPPP
311,615,825,665.6730111888704,Nonlinear IPPP
312,698,825,665.6730111888704,Nonlinear IPPP
313,628,825,665.6730111888704,Nonlinear IPPP
314,666,825,665.6730111888704,Nonlinear IPPP
315,680,825,665.6730111888704,Nonlinear IPPP
316,620,825,665.6730111888704,Nonlinear IPPP
317,688,825,665.6730111888704,Nonlinear IPPP
318,664,825,665.6730111888704,Nonlinear IPPP
319,683,825,665.6730111888704,Nonlinear IPPP
320,637,825,665.6730111888704,Nonlinear IPPP
321,678,825,665.6730111888704,Nonlinear IPPP
322,704,825,665.6730111888704,Nonlinear IPPP
323,673,825,665.6730111888704,Nonlinear IPPP
324,642,825,665.6730111888704,Nonlinear IPPP
325,625,825,665.6730111888704,Nonlinear IPPP
326,672,825,665.6730111888704,Nonlinear IPPP
327,678,825,665.6730111888704,Nonlinear IPPP
328,642,825,665.6730111888704,Nonlinear IPPP
329,653,825,665.6730111888704,Nonlinear IPPP
330,652,825,665.6730111888704,Nonlinear IPPP
331,682,825,665.6730111888704,Nonlinear IPPP
332,673,825,665.6730111888704,Nonlinear IPPP
333,633,825,665.6730111888704,Nonlinear IPPP
334,671,825,665.6730111888704,Nonlinear IPPP
335,665,825,665.6730111888704,Nonlinear IPPP
336,660,825,665.6730111888704,Nonlinear IPPP
337,716,825,665.6730111888704,Nonlinear IPPP
338,689,825,665.6730111888704,Nonlinear IPPP
339,667,825,665.6730111888704,Nonlinear IPPP
340,697,825,665.6730111888704,Nonlinear IPPP
341,656,825,665.6730111888704,Nonlinear IPPP
342,677,825,665.6730111888704,Nonlinear IPPP
343,726,825,665.6730111888704,Nonlinear IPPP
344,644,825,665.6730111888704,Nonlinear IPPP
345,680,825,665.6730111888704,Nonlinear IPPP
346,703,825,665.6730111888704,Nonlinear IPPP
347,685,825,665.6730111888704,Nonlinear IPPP
348,666,825,665.6730111888704,Nonlinear IPPP
349,651,825,665.6730111888704,Nonlinear IPPP
350,661,825,665.6730111888704,Nonlinear IPPP
351,646,825,665.6730111888704,Nonlinear IPPP
352,616,825,665.6730111888704,Nonlinear IPPP
353,659,825,665.6730111888704,Nonlinear IPPP
354,684,825,665.6730111888704,Nonlinear IPPP
355,658,825,665.6730111888704,Nonlinear IPPP
356,702,825,665.6730111888704,Nonlinear IPPP
357,672,825,665.6730111888704,Nonlinear IPPP
358,644,825,665.6730111888704,Nonlinear IPPP
359,656,825,665.6730111888704,Nonlinear IPPP
360,677,825,665.6730111888704,Nonlinear IPPP
361,705,825,665.6730111888704,Nonlinear IPPP
362,675,825,665.6730111888704,Nonlinear IPPP
363,651,825,665.6730111888704,Nonlinear IPPP
364,661,825,665.6730111888704,Nonlinear IPPP
365,635,825,665.6730111888704,Nonlinear IPPP
366,638,825,665.6730111888704,Nonlinear IPPP
367,639,825,665.6730111888704,Nonlinear IPPP
368,674,825,665.6730111888704,Nonlinear IPPP
369,665,825,665.6730111888704,Nonlinear IPPP
370,693,825,665.6730111888704,Nonlinear IPPP
371,666,825,665.6730111888704,Nonlinear IPPP
372,682,825,665.6730111888704,Nonlinear IPPP
373,658,825,665.6730111888704,Nonlinear IPPP
374,700,825,665.6730111888704,Nonlinear IPPP
375,637,825,665.6730111888704,Nonlinear IPPP
376,693,825,665.6730111888704,Nonlinear IPPP
377,688,825,665.6730111888704,Nonlinear IPPP
378,629,825,665.6730111888704,Nonlinear IPPP
379,652,825,665.6730111888704,Nonlinear IPPP
380,678,825,665.6730111888704,Nonlinear IPPP
381,667,825,665.6730111888704,Nonlinear IPPP
382,701,825,665.6730111888704,Nonlinear IPPP
383,651,825,665.6730111888704,Nonlinear IPPP
384,665,825,665.6730111888704,Nonlinear IPPP
385,646,825,665.6730111888704,Nonlinear IPPP
386,651,825,665.6730111888704,Nonlinear IPPP
387,671,825,665.6730111888704,Nonlinear IPPP
388,696,825,665.6730111888704,Nonlinear IPPP
389,670,825,665.6730111888704,Nonlinear IPPP
390,726,825,665.6730111888704,Nonlinear IPPP
391,704,825,665.6730111888704,Nonlinear IPPP
392,690,825,665.6730111888704,Nonlinear IPPP
393,633,825,665.6730111888704,Nonlinear IPPP
394,691,825,665.6730111888704,Nonlinear IPPP
395,697,825,665.6730111888704,Nonlinear IPPP
396,684,825,665.6730111888704,Nonlinear IPPP
397,619,825,665.6730111888704,Nonlinear IPPP
398,692,825,665.6730111888704,Nonlinear IPPP
399,680,825,665.6730111888704,Nonlinear IPPP
400,668,825,665.6730111888704,Nonlinear IPPP
401,657,825,665.6730111888704,Nonlinear IPPP
402,667,825,665.6730111888704,Nonlinear IPPP
403,658,825,665.6730111888704,Nonlinear IPPP
404,669,825,665.6730111888704,Nonlinear IPPP
405,600,825,665.6730111888704,Nonlinear IPPP
406,663,825,665.6730111888704,Nonlinear IPPP
407,668,825,665.6730111888704,Nonlinear IPPP
408,681,825,665.6730111888704,Nonlinear IPPP
409,621,825,665.6730111888704,Nonlinear IPPP
410,673,825,665.6730111888704,Nonlinear IPPP
411,674,825,665.6730111888704,Nonlinear IPPP
412,699,825,665.6730111888704,Nonlinear IPPP
413,698,825,665.6730111888704,Nonlinear IPPP
414,637,825,665.6730111888704,Nonlinear IPPP
415,658,825,665.6730111888704,Nonlinear IPPP
416,650,825,665.6730111888704,Nonlinear IPPP
417,642,825,665.6730111888704,Nonlinear IPPP
418,726,825,665.6730111888704,Nonlinear IPPP
419,643,825,665.6730111888704,Nonlinear IPPP
420,665,825,665.6730111888704,Nonlinear IPPP
421,644,825,665.6730111888704,Nonlinear IPPP
422,702,825,665.6730111888704,Nonlinear IPPP
423,655,825,665.6730111888704,Nonlinear IPPP
424,633,825,665.6730111888704,Nonlinear IPPP
425,684,825,665.6730111888704,Nonlinear IPPP
426,668,825,665.6730111888704,Nonlinear IPPP
427,659,825,665.6730111888704,Nonlinear IPPP
428,659,825,665.6730111888704,Nonlinear IPPP
429,626,825,665.6730111888704,Nonlinear IPPP
430,614,825,665.6730111888704,Nonlinear IPPP
431,664,825,665.6730111888704,Nonlinear IPPP
